파일명,원래분류명(한글),변환된분류명(영어),소분류1,확률1(%),소분류2,확률2(%),소분류3,확률3(%)
시장_남대문시장_325.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_남촌농산물도매시장_1322.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_남촌농산물도매시장_1323.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_남촌농산물도매시장_1324.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_노량진수산물도매시장_340.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_노량진수산물도매시장_341.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_독립문 영천시장_363.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_동대문종합시장_330.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_동대문종합시장_332.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_동래시장_1782.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_동래시장_1783.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_동래시장_1784.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_동묘시장_345.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_동묘시장_347.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_마장축산물시장_357.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_마장축산물시장_358.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_마장축산물시장_359.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_망원시장_327.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_망원시장_328.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_망원시장_329.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_모란민속5일장_842.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_모란민속5일장_843.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_모래내시장_1316.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_모래내시장_1317.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_목동깨비시장_351.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_목동깨비시장_352.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_목동깨비시장_353.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_민락회타운시장_1798.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_반여농산물도매시장_1779.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_반여농산물도매시장_1780.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_반여농산물도매시장_1781.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_발안만세시장_875.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_발안만세시장_876.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_방산시장_360.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_방산시장_361.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_방산시장_362.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_부산진시장_1767.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_부산진시장_1768.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_부산진시장_1769.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_부전시장_1758.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_부전시장_1759.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_부전시장_1760.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_부평깡통시장_1761.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_부평깡통시장_1762.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_부평깡통시장_1763.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_부평종합시장_1325.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_삼미시장_845.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_삼미시장_846.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_삼산농산물도매시장_1346.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_삼산농산물도매시장_1347.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_삼산농산물도매시장_1348.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_서면시장_1795.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_서울풍물시장_354.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_서울풍물시장_355.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_서울풍물시장_356.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_서원시장_1791.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_성남중앙공설시장_878.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_성남중앙공설시장_880.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_소래포구종합어시장_1310.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_수원시농수산물도매시장_860.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_수원시농수산물도매시장_861.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_수원시농수산물도매시장_862.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_신기시장_1331.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_신기시장_1333.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_신흥시장_343.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_신흥시장_344.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_안양농수산물도매시장 수산동_881.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_안양농수산물도매시장 수산동_882.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_안양농수산물도매시장 수산동_883.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_안양중앙시장_866.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_안양중앙시장_867.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_안양중앙시장_868.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_용인중앙시장_854.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_용인중앙시장_855.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_용인중앙시장_856.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_용현시장_1340.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_용현시장_1341.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_용현시장_1342.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_원당시장_884.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_원당시장_886.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_의정부제일시장_872.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_의정부제일시장_873.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_의정부제일시장_874.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_인천석바위시장_1352.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_인천석바위시장_1353.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_인천석바위시장_1354.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_인천종합어시장_1319.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_인천종합어시장_1320.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_인천종합어시장_1321.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_일산시장_848.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_자유도매시장_1789.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_자유도매시장_1790.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_장림골목시장_1777.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_장림골목시장_1778.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_정서진중앙시장_1343.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_정서진중앙시장_1344.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_토지금고시장_1349.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_토지금고시장_1351.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_해운대전통시장_1770.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_해운대전통시장_1771.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
시장_해운대전통시장_1772.jpg,시장,Market,market,100.0,street,91.07,festival,89.61
실내포장마차_골목정원_1355.jpg,실내포장마차,Indoor food stall,restaurant,88.02,market,87.14,festival,84.98
실내포장마차_골목포차_1801.jpg,실내포장마차,Indoor food stall,restaurant,88.02,market,87.14,festival,84.98
아파트_수목원호정포레스트아파트_1977.jpg,아파트,Apartment,restaurant,87.79,department store,87.77,street,86.85
양식_낭만놀이_1908.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_디노브런치앤다이닝_1502.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_디노브런치앤다이닝_1503.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_디노브런치앤다이닝_1504.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_로앤쿡드 더브런치_42.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_문라이트브런치카페_1914.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_문라이트브런치카페_1915.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_문라이트브런치카페_1916.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_브런치 앤 디너 테라비 부산대점_1515.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_브런치 앤 디너 테라비 부산대점_1516.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_서울바다카페_486.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_서울바다카페_487.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_서울바다카페_488.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_이디엘브런치하우스_1893.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_이디엘브런치하우스_1894.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
양식_퐁당퐁당브런치_536.jpg,양식,Western cuisine,restaurant,88.66,market,88.08,theater,87.16
온천_수목원생활온천_1975.jpg,온천,Hot spring,fountain,85.34,river,85.23,waterfall,84.39
온천_수목원생활온천_1976.jpg,온천,Hot spring,fountain,85.34,river,85.23,waterfall,84.39
워터테마파크_누리워터파크_1295.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_누리워터파크_1296.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_씨랄라워터파크_288.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_아쿠아필드 고양_836.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_아쿠아필드 하남_833.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_아쿠아필드 하남_834.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_아쿠아필드 하남_835.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_웅진플레이도시_824.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_웅진플레이도시_825.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_웅진플레이도시_826.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_인스파이어 스플래시 베이_1293.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_인스파이어 스플래시 베이_1294.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_캐리비안베이_818.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_캐리비안베이_819.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_캐리비안베이_820.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_클럽디오아시스_1731.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_클럽디오아시스_1732.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_클럽디오아시스_1733.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
워터테마파크_파라다이스시티 씨메르_1273.jpg,워터테마파크,Water park,amusement park,88.8,park,88.7,river,88.0
유적지_갑곶돈대_1239.jpg,유적지,Historic site,museum,90.96,stadium,90.86,temple,89.1
유적지_강화광성보_1223.jpg,유적지,Historic site,museum,90.96,stadium,90.86,temple,89.1
유적지_강화광성보_1224.jpg,유적지,Historic site,museum,90.96,stadium,90.86,temple,89.1
유적지_덕진진_1250.jpg,유적지,Historic site,museum,90.96,stadium,90.86,temple,89.1
유적지_덕진진_1251.jpg,유적지,Historic site,museum,90.96,stadium,90.86,temple,89.1
유적지_덕진진_1252.jpg,유적지,Historic site,museum,90.96,stadium,90.86,temple,89.1
유적지_방화수류정_767.jpg,유적지,Historic site,museum,90.96,stadium,90.86,temple,89.1
유적지_방화수류정_768.jpg,유적지,Historic site,museum,90.96,stadium,90.86,temple,89.1
유적지_방화수류정_769.jpg,유적지,Historic site,museum,90.96,stadium,90.86,temple,89.1
유적지_제물포구락부_1253.jpg,유적지,Historic site,museum,90.96,stadium,90.86,temple,89.1
유적지_제물포구락부_1254.jpg,유적지,Historic site,museum,90.96,stadium,90.86,temple,89.1
"육류,고기_골목안정원_404.jpg","육류,고기",Meat,market,88.94,street,88.41,theater,87.89
"육류,고기_골목흑돼지_382.jpg","육류,고기",Meat,market,88.94,street,88.41,theater,87.89
의류판매_브런치_1511.jpg,의류판매,Clothing retail,department store,90.14,market,87.99,theater,87.16
인천1호선_검단호수공원역 인천1호선_1120.jpg,인천1호선,Incheon Line 1,trail,79.63,gallery,78.38,street,78.19
인터넷쇼핑몰_선데이브런치_1049.jpg,인터넷쇼핑몰,Online store,gallery,90.38,market,90.12,department store,89.58
입출구_부산박물관 정문_1660.jpg,입출구,Entrance/Exit,gallery,86.8,trail,86.79,street,86.16
입출구_서서울 호수공원 입구마당_148.jpg,입출구,Entrance/Exit,gallery,86.8,trail,86.79,street,86.16
입출구_호수공원 출입구1_1128.jpg,입출구,Entrance/Exit,gallery,86.8,trail,86.79,street,86.16
입출구_호수공원 출입구1_1129.jpg,입출구,Entrance/Exit,gallery,86.8,trail,86.79,street,86.16
입출구_호수공원 출입구1_1130.jpg,입출구,Entrance/Exit,gallery,86.8,trail,86.79,street,86.16
전망대_G타워전망대_1422.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_G타워전망대_1423.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_N서울타워_408.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_N서울타워_409.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_N서울타워_410.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_가람누리 전망대_960.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_가람누리 전망대_961.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_감천문화마을 하늘마루전망대_1886.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_강화제적봉 평화전망대_1400.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_강화제적봉 평화전망대_1401.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_강화제적봉 평화전망대_1402.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_광진교8번가_417.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_광진교8번가_418.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_광진교8번가_419.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_교동도 망향대_1407.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_교동도 망향대_1408.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_구리타워_940.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_구리타워_941.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_금광호수하늘전망대_963.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_금광호수하늘전망대_964.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_금광호수하늘전망대_965.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_김포국제공항 국내선청사 공항전망대_435.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_김포국제공항 국내선청사 공항전망대_436.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_낙산공원 제1전망광장_426.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_낙산공원 제1전망광장_428.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_대항전망대_1881.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_대항전망대_1882.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_도라산전망대_942.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_도라산전망대_943.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_도라산전망대_944.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_동백섬 누리마루전망대_1878.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_동백섬 누리마루전망대_1879.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_동백섬 누리마루전망대_1880.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_동생말 전망대_1863.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_동생말 전망대_1864.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_동생말 전망대_1865.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_동작대교전망쉼터_425.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_마장호수 전망대_936.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_마장호수 전망대_937.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_무무대전망대_432.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_무무대전망대_433.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_무무대전망대_434.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_백운산전망대_1443.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_백운산전망대_1444.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_부산엑스더스카이_1851.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_부산엑스더스카이_1852.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_부산엑스더스카이_1853.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_부산타워_1857.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_부산타워_1859.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_북서울꿈의숲 전망대_446.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_서울스카이_411.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_서울스카이_412.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_서울스카이_413.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_선유도공원 선유도전망대_429.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_선유도공원 선유도전망대_430.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_선유도공원 선유도전망대_431.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_송산그린시티전망대_952.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_수원산정상전망대_957.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_수원산정상전망대_959.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_시화달전망대 시화이루나타워_930.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_아라마루전망대_1403.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_아라마루전망대_1404.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_아라마루전망대_1405.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_아라타워_1409.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_아라타워_1410.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_아라타워_1411.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_아라폭포전망대_1430.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_아라폭포전망대_1431.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_아라폭포전망대_1432.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_아미산전망대_1860.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_아미산전망대_1861.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_아미산전망대_1862.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_에코델타시티전망대_1877.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_영도하늘전망대_1869.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_영종씨사이드 바다전망대_1435.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_오두산통일전망대_921.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_오두산통일전망대_922.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_오륙도스카이워크_1842.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_오륙도스카이워크_1843.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_오션스코프 경관조형물_1437.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_오션스코프 경관조형물_1438.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_용유하늘전망대_1439.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_용유하늘전망대_1440.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_용유하늘전망대_1441.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_월미공원 전망대_1425.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_월미공원 전망대_1426.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_인천공항전망대_1414.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_임진각관광지_924.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_임진각관광지_925.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_임진각관광지_926.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_장화리 일몰 조망지_1418.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_장화리 일몰 조망지_1419.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_장화리 일몰 조망지_1420.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_정동전망대_414.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_정동전망대_415.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_청사포다릿돌전망대_1848.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_청사포다릿돌전망대_1850.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_청학배수지 전망대_1872.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_청학배수지 전망대_1873.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_태종대 전망대_1845.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_태풍전망대_948.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_태풍전망대_950.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_하남유니온타워_945.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_하남유니온타워_946.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_하남유니온타워_947.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_하늘전망대_442.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_화개산 전망대_1427.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_화개산 전망대_1428.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_화개산 전망대_1429.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_황령산전망쉼터_1854.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_황령산전망쉼터_1855.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전망대_황령산전망쉼터_1856.jpg,전망대,Observation deck,observatory,89.36,tower,86.92,stadium,83.6
전통찻집_비비비당_1464.jpg,전통찻집,Tea house,restaurant,86.9,temple,86.59,theater,85.15
전통찻집_비비비당_1465.jpg,전통찻집,Tea house,restaurant,86.9,temple,86.59,theater,85.15
"제과,베이커리_금정사계_1538.jpg","제과,베이커리",Bakery,bakery,100.0,market,86.88,gallery,86.87
"제과,베이커리_금정사계_1540.jpg","제과,베이커리",Bakery,bakery,100.0,market,86.88,gallery,86.87
"제과,베이커리_도쿄팡야 대구범어점_1920.jpg","제과,베이커리",Bakery,bakery,100.0,market,86.88,gallery,86.87
"제과,베이커리_도쿄팡야 대구범어점_1921.jpg","제과,베이커리",Bakery,bakery,100.0,market,86.88,gallery,86.87
"제과,베이커리_르배 본점_1940.jpg","제과,베이커리",Bakery,bakery,100.0,market,86.88,gallery,86.87
"제과,베이커리_마시안제빵소_973.jpg","제과,베이커리",Bakery,bakery,100.0,market,86.88,gallery,86.87
"제과,베이커리_아우어베이커리 도산본점_83.jpg","제과,베이커리",Bakery,bakery,100.0,market,86.88,gallery,86.87
